1 s a t u
2 d u a 
3 t i g a
4 ə m p a t
5 l i m a
6 ə n a m
7 t u d ʒ u h
8 d ə l a p a n
9 s ə m b i l a n
10 s ə p u l u h
11 s ə b ə l a s
21 d u a p u l u h s a t u
29 d u a p u l u h s ə m b i l a n
30 t i g a p u l u h
100 s ə r a t u s
15 l i m a b ə l a s
1879 d ə l a p a n b ə l a s t u d ʒ u h p u l u h s ə m b i l a n
berpelana	b ə r p ə l a n a 
berpelesir	b ə r p ə l ə s i r 
berpelitur	b ə r p ə l i t u r 
berpeluang	b ə r p ə l u a ŋ 
berpeluh	b ə r p ə l u h 
berpelukan	b ə r p ə l u k a n 
berpeluk	b ə r p ə l u ʔ 
berpeluru	b ə r p ə l u r u 
berpembawaan	b ə r p ə m b a w a ʔ a n 
berpencaran	b ə r p ə n t ʃ a r a n 
berpencar	b ə r p ə n t ʃ a r 
berpendapat	b ə r p ə n d a p a t 
berpéndaran	b ə r p e n d a r a n 
berpéndar	b ə r p e n d a r 
berpendar	b ə r p ə n d a r 
berpendidikan	b ə r p ə n d i d i k a n 
berpendirian	b ə r p ə n d i r i a n 
berpengalaman	b ə r p ə ŋ a l a m a n 
berpengaruh	b ə r p ə ŋ a r u h 
berpengetahuan	b ə r p ə ŋ ə t a h u a n 
berpenggalan	b ə r p ə ŋ g a l a n 
berpengharapan	b ə r p ə ŋ h a r a p a n 
berpenghasilan	b ə r p ə ŋ h a s i l a n 
berpenghuni	b ə r p ə ŋ h u n i 
berpentas	b ə r p ə n t a s 
berpentingan	b ə r p ə n t i ŋ a n 
berpenumpang	b ə r p ə n u m p a ŋ 
berpenyakit	b ə r p ə ɲ a k i t 
berperahu	b ə r p ə r a h u 
berperanan	b ə r p ə r a n a n 
berperan	b ə r p ə r a n 
berperangai	b ə r p ə r a ŋ a i 
berperang	b ə r p ə r a ŋ 
berperasaan	b ə r p ə r a s a ʔ a n 
berperata	b ə r p ə r a t a 
berperawakan	b ə r p ə r a w a k a n 
berpér	b ə r p e r 
berperi	b ə r p ə r i 
berperikemanusiaan	b ə r p ə r i k ə m a n u s i a ʔ a n 
berperilaku	b ə r p ə r i l a k u 
berperingkat	b ə r p ə r i ŋ k a t 
berperisai	b ə r p ə r i s a i 
berperistiwa	b ə r p ə r i s t i w a 
berperut	b ə r p ə r u t 
berpesan	b ə r p ə s a n 
berpesiar	b ə r p ə s i a r 
berpésta	b ə r p e s t a 
berpétak	b ə r p e t a ʔ 
berpetam	b ə r p ə t a m 
berpeti	b ə r p ə t i 
berpidato	b ə r p i d a t o 
berpihak	b ə r p i h a ʔ 
berpijak	b ə r p i d ʒ a ʔ 
berpikiran	b ə r p i k i r a n 
berpikir	b ə r p i k i r 
berpilin	b ə r p i l i n 
berpindah	b ə r p i n d a h 
berpinggir	b ə r p i ŋ g i r 
berpintu	b ə r p i n t u 
berpisah	b ə r p i s a h 
berpiutang	b ə r p i u t a ŋ 
berpohon	b ə r p o h o n 
berpokok	b ə r p o k o ʔ 
berpoligami	b ə r p o l i g a m i 
berpolitik	b ə r p o l i t i ʔ 
berpoténsi	b ə r p o t e n s i 
berpotongan	b ə r p o t o ŋ a n 
berpotong	b ə r p o t o ŋ 
berprasangka	b ə r p r a s a ŋ k a 
berpréstasi	b ə r p r e s t a s i 
berpribadi	b ə r p r i b a d i 
berproduksi	b ə r p r o d u ʔ s i 
berpuasa	b ə r p u a s a 
berpuas	b ə r p u a s 
berpulang	b ə r p u l a ŋ 
berpuluh	b ə r p u l u h 
berpusat	b ə r p u s a t 
berpusing	b ə r p u s i ŋ 
berputar	b ə r p u t a r 
berputih	b ə r p u t i h 
bersabar	b ə r s a b a r 
bersabda	b ə r s a b d a 
bersahabat	b ə r s a h a b a t 
bersahaja	b ə r s a h a d ʒ a 
bersahutan	b ə r s a h u t a n 
bersahut	b ə r s a h u t 
bersaing	b ə r s a i ŋ 
bersajak	b ə r s a d ʒ a ʔ 
bersaksi	b ə r s a ʔ s i 
bersalah	b ə r s a l a h 
bersalaman	b ə r s a l a m a n 
bersalam	b ə r s a l a m 
bersalin	b ə r s a l i n 
bersalju	b ə r s a l d ʒ u 
bersalut	b ə r s a l u t 
bersamaan	b ə r s a m a ʔ a n 
bersama	b ə r s a m a 
bersambat	b ə r s a m b a t 
bersambungan	b ə r s a m b u ŋ a n 
bersambung	b ə r s a m b u ŋ 
bersambut	b ə r s a m b u t 
bersampan	b ə r s a m p a n 
bersandaran	b ə r s a n d a r a n 
bersandar	b ə r s a n d a r 
bersandarkan	b ə r s a n d a r k a n 
bersanggama	b ə r s a ŋ g a m a 
bersanggul	b ə r s a ŋ g u l 
bersangka	b ə r s a ŋ k a 
bersangkutan	b ə r s a ŋ k u t a n 
bersangkut	b ə r s a ŋ k u t 
bersantai	b ə r s a n t a i 
bersara	b ə r s a r a 
bersarang	b ə r s a r a ŋ 
bersari	b ə r s a r i 
bersastra	b ə r s a s t r a 
bersat	b ə r s a t 
bersatu	b ə r s a t u 
bersaudara	b ə r s a u d a r a 
bersayap	b ə r s a j a p 
bersebab	b ə r s ə b a b 
bersebadan	b ə r s ə b a d a n 
bersebaran	b ə r s ə b a r a n 
bersebelahan	b ə r s ə b ə l a h a n 
berseberangan	b ə r s ə b ə r a ŋ a n 
bersecepat	b ə r s ə t ʃ ə p a t 
bersédan	b ə r s e d a n 
bersedekah	b ə r s ə d ə k a h 
bersedekap	b ə r s ə d ə k a p 
bersedia	b ə r s ə d i a 
bersedih	b ə r s ə d i h 
bersedu	b ə r s ə d u 
berségéh	b ə r s e g e h 
berségel	b ə r s e g ə l 
bersegera	b ə r s ə g ə r a 
bersegi	b ə r s ə g i 
bersejarah	b ə r s ə d ʒ a r a h 
bersejuk	b ə r s ə d ʒ u ʔ 
bersekat	b ə r s ə k a t 
bersekedudukan	b ə r s ə k ə d u d u k a n 
bersekolah	b ə r s ə k o l a h 
bersekongkol	b ə r s ə k o ŋ k o l 
bersekutu	b ə r s ə k u t u 
bersela	b ə r s ə l a 
berselaju	b ə r s ə l a d ʒ u 
berselamatan	b ə r s ə l a m a t a n 
berselam	b ə r s ə l a m 
berselancar	b ə r s ə l a n t ʃ a r 
berselang	b ə r s ə l a ŋ 
berselaput	b ə r s ə l a p u t 
berselawat	b ə r s ə l a w a t 
bersél	b ə r s e l 
berselékéh	b ə r s ə l e k e h 
berselékoh	b ə r s ə l e k o h 
berseléléran	b ə r s ə l e l e r a n 
berselémpang	b ə r s ə l e m p a ŋ 
berseléndang	b ə r s ə l e n d a ŋ 
berselepat	b ə r s ə l ə p a t 
berseléra	b ə r s ə l e r a 
berselérak	b ə r s ə l e r a ʔ 
berselésa	b ə r s ə l e s a 
berselibut	b ə r s ə l i b u t 
berselimut	b ə r s ə l i m u t 
berselimutkan	b ə r s ə l i m u t k a n 
berselindung	b ə r s ə l i n d u ŋ 
berseling	b ə r s ə l i ŋ 
berselingkuh	b ə r s ə l i ŋ k u h 
berselirak	b ə r s ə l i r a ʔ 
berselirat	b ə r s ə l i r a t 
berselisih	b ə r s ə l i s i h 
berselit	b ə r s ə l i t 
berseliweran	b ə r s ə l i w ə r a n 
berseloka	b ə r s ə l o k a 
berselonjor	b ə r s ə l o n d ʒ o r 
berseloroh	b ə r s ə l o r o h 
berseluar	b ə r s ə l u a r 
berselubung	b ə r s ə l u b u ŋ 
berseluk	b ə r s ə l u ʔ 
berselumu	b ə r s ə l u m u 
bersemadi	b ə r s ə m a d i 
bersemak	b ə r s ə m a ʔ 
bersemangat	b ə r s ə m a ŋ a t 
bersemarak	b ə r s ə m a r a ʔ 
bersemayam	b ə r s ə m a j a m 
bersembah	b ə r s ə m b a h 
bersembahyang	b ə r s ə m b a h j a ŋ 
bersembayan	b ə r s ə m b a j a n 
bersembilan	b ə r s ə m b i l a n 
bersemboyan	b ə r s ə m b o j a n 
bersembunyi	b ə r s ə m b u ɲ i 
bersemburan	b ə r s ə m b u r a n 
bersemburit	b ə r s ə m b u r i t 
bersemén	b ə r s ə m e n 
bersemenda	b ə r s ə m ə n d a 
bersemi	b ə r s ə m i 
bersempadan	b ə r s ə m p a d a n 
bersempadankan	b ə r s ə m p a d a n k a n 
bersémpang	b ə r s e m p a ŋ 
bersemuka	b ə r s ə m u k a 
bersenam	b ə r s ə n a m 
bersenandung	b ə r s ə n a n d u ŋ 
bersenang	b ə r s ə n a ŋ 
bersenapan	b ə r s ə n a p a n 
bersenda	b ə r s ə n d a 
bersendar	b ə r s ə n d a r 
berséndél	b ə r s e n d e l 
berséndéngan	b ə r s e n d e ŋ a n 
berséndéng	b ə r s e n d e ŋ 
bersendi	b ə r s ə n d i 
bersendikan	b ə r s ə n d i k a n 
bersendirian	b ə r s ə n d i r i a n 
bersendiri	b ə r s ə n d i r i 
bersengat	b ə r s ə ŋ a t 
bersenggang	b ə r s ə ŋ g a ŋ 
bersenggayut	b ə r s ə ŋ g a j u t 
bersénggolan	b ə r s e ŋ g o l a n 
bersenggulung	b ə r s ə ŋ g u l u ŋ 
berséngkang	b ə r s e ŋ k a ŋ 
bersengkarut	b ə r s ə ŋ k a r u t 
bersengkela	b ə r s ə ŋ k ə l a 
bersengkeling	b ə r s ə ŋ k ə l i ŋ 
bersengkelit	b ə r s ə ŋ k ə l i t 
bersengkéta	b ə r s ə ŋ k e t a 
berseni	b ə r s ə n i 
bersenjata	b ə r s ə n d ʒ a t a 
bersenjatakan	b ə r s ə n d ʒ a t a k a n 
bersentosa	b ə r s ə n t o s a 
bersentuhan	b ə r s ə n t u h a n 
bersentuh	b ə r s ə n t u h 
bersenyawa	b ə r s ə ɲ a w a 
bersenyum	b ə r s ə ɲ u m 
bersépah	b ə r s e p a h 
bersepah	b ə r s ə p a h 
bersepaian	b ə r s ə p a i a n 
bersepai	b ə r s ə p a i 
bersepakat	b ə r s ə p a k a t 
bersepan	b ə r s ə p a n 
bersepatu	b ə r s ə p a t u 
bersép	b ə r s e p 
bersepéda	b ə r s ə p e d a 
bersepi	b ə r s ə p i 
bersepuh	b ə r s ə p u h 
berserabut	b ə r s ə r a b u t 
berseragam	b ə r s ə r a g a m 
berserah	b ə r s ə r a h 
bersérakan	b ə r s e r a k a n 
bersérak	b ə r s e r a ʔ 
berserak	b ə r s ə r a ʔ 
berserama	b ə r s ə r a m a 
berséran	b ə r s e r a n 
berserang	b ə r s ə r a ŋ 
berseranggung	b ə r s ə r a ŋ g u ŋ 
berserat	b ə r s ə r a t 
berserban	b ə r s ə r b a n 
berseregang	b ə r s ə r ə g a ŋ 
berserenjang	b ə r s ə r ə n d ʒ a ŋ 
berséri	b ə r s e r i 
berseri	b ə r s ə r i 
berserikat	b ə r s ə r i k a t 
berserobok	b ə r s ə r o b o ʔ 
berserudi	b ə r s ə r u d i 
berserunda	b ə r s ə r u n d a 
bersesah	b ə r s ə s a h 
bersesak	b ə r s ə s a ʔ 
bersesalan	b ə r s ə s a l a n 
bersesal	b ə r s ə s a l 
bersesat	b ə r s ə s a t 
bersesuaian	b ə r s ə s u a i a n 
berseteru	b ə r s ə t ə r u 
bersetia	b ə r s ə t i a 
bersetrika	b ə r s ə t r i k a 
bersetrip	b ə r s ə t r i p 
bersetubuh	b ə r s ə t u b u h 
bersetuju	b ə r s ə t u d ʒ u 
berséwaka	b ə r s e w a k a 
bersiap	b ə r s i a p 
bersiar	b ə r s i a r 
bersibunuh	b ə r s i b u n u h 
bersicakar	b ə r s i t ʃ a k a r 
bersicengang	b ə r s i t ʃ ə ŋ a ŋ 
bersicepat	b ə r s i t ʃ ə p a t 
bersidahulu	b ə r s i d a h u l u 
bersidang	b ə r s i d a ŋ 
bersifat	b ə r s i f a t 
bersih	b ə r s i h 
bersikap	b ə r s i k a p 
bersikeras	b ə r s i k ə r a s 
bersilang	b ə r s i l a ŋ 
bersilat	b ə r s i l a t 
bersil	b ə r s i l 
bersilih	b ə r s i l i h 
bersilsilah	b ə r s i l s i l a h 
bersimbah	b ə r s i m b a h 
bersimpati	b ə r s i m p a t i 
bersinar	b ə r s i n a r 
bersin	b ə r s i n 
bersinggungan	b ə r s i ŋ g u ŋ a n 
bersirip	b ə r s i r i p 
bersisa	b ə r s i s a 
bersisik	b ə r s i s i ʔ 
bersisir	b ə r s i s i r 
bersit	b ə r s i t 
bersitegang	b ə r s i t ə g a ŋ 
bersiul	b ə r s i u l 
berskala	b ə r s k a l a 
bersoal	b ə r s o a l 
bersolék	b ə r s o l e ʔ 
bersongkok	b ə r s o ŋ k o ʔ 
bersorak	b ə r s o r a ʔ 
berstamina	b ə r s t a m i n a 
berstatus	b ə r s t a t u s 
bersua	b ə r s u a 
bersuami	b ə r s u a m i 
bersuamikan	b ə r s u a m i k a n 
bersuara	b ə r s u a r a 
bersubsidi	b ə r s u b s i d i 
bersuci	b ə r s u t ʃ i 
bersudut	b ə r s u d u t 
bersujud	b ə r s u d ʒ u d 
bersuka	b ə r s u k a 
bersukacita	b ə r s u k a t ʃ i t a 
bersukaria	b ə r s u k a r i a 
bersuku	b ə r s u k u 
bersulam	b ə r s u l a m 
bersuling	b ə r s u l i ŋ 
bersuluh	b ə r s u l u h 
bersumber	b ə r s u m b ə r 
bersumberkan	b ə r s u m b ə r k a n 
bersumpah	b ə r s u m p a h 
bersunat	b ə r s u n a t 
bersundal	b ə r s u n d a l 
bersungut	b ə r s u ŋ u t 
bersusah	b ə r s u s a h 
bersut	b ə r s u t 
bersyarat	b ə r s j a r a t 
bersyukur	b ə r s j u k u r 
bertabiat	b ə r t a b i a t 
bertabrakan	b ə r t a b r a k a n 
bertabung	b ə r t a b u ŋ 
bertaburan	b ə r t a b u r a n 
bertabur	b ə r t a b u r 
bertafakur	b ə r t a f a k u r 
bertahan	b ə r t a h a n 
bertahap	b ə r t a h a p 
bertahun	b ə r t a h u n 
bertajuk	b ə r t a d ʒ u ʔ 
bertakhta	b ə r t a ʔ h t a 
bertakung	b ə r t a k u ŋ 
bertakwa	b ə r t a ʔ w a 
bertali	b ə r t a l i 
bertalu	b ə r t a l u 
bertamadun	b ə r t a m a d u n 
bertamasya	b ə r t a m a s j a 
bertambah	b ə r t a m b a h 
bertam	b ə r t a m 
bertanah	b ə r t a n a h 
bertanda	b ə r t a n d a 
bertandang	b ə r t a n d a ŋ 
bertanding	b ə r t a n d i ŋ 
bertanduk	b ə r t a n d u ʔ 
bertangguh	b ə r t a ŋ g u h 
bertanggung	b ə r t a ŋ g u ŋ 
bertanggung-jawab	b ə r t a ŋ g u ŋ - d ʒ a w a b 
bertangkai	b ə r t a ŋ k a i 
bertangkup	b ə r t a ŋ k u p 
bertani	b ə r t a n i 
bertanya	b ə r t a ɲ a 
bertanyakan	b ə r t a ɲ a k a n 
bertapa	b ə r t a p a 
bertapak	b ə r t a p a ʔ 
bertaraf	b ə r t a r a f 
bertaruh	b ə r t a r u h 
bertarung	b ə r t a r u ŋ 
bertatahkan	b ə r t a t a h k a n 
bertatih	b ə r t a t i h 
bertauliah	b ə r t a u l i a h 
bertaut	b ə r t a u t 
bertéater	b ə r t e a t ə r 
bertébaran	b ə r t e b a r a n 
berteduh	b ə r t ə d u h 
berteduhkan	b ə r t ə d u h k a n 
bertegah	b ə r t ə g a h 
bertegak	b ə r t ə g a ʔ 
bertegas	b ə r t ə g a s 
berteguh	b ə r t ə g u h 
bertegun	b ə r t ə g u n 
bertegur	b ə r t ə g u r 
bertékad	b ə r t e k a d 
bertekak	b ə r t ə k a ʔ 
bertekanan	b ə r t ə k a n a n 
bertekan	b ə r t ə k a n 
bertekap	b ə r t ə k a p 
bertekat	b ə r t ə k a t 
bertekatkan	b ə r t ə k a t k a n 
bertéknologi	b ə r t e ʔ n o l o g i 
bertekuk	b ə r t ə k u ʔ 
bertekun	b ə r t ə k u n 
bertelabat	b ə r t ə l a b a t 
bertelanjang	b ə r t ə l a n d ʒ a ŋ 
bertélé	b ə r t e l e 
bertelekan	b ə r t ə l ə k a n 
berteleku	b ə r t ə l ə k u 
bertelémpong	b ə r t ə l e m p o ŋ 
bertélepon	b ə r t e l ə p o n 
bertelepuk	b ə r t ə l ə p u ʔ 
bertelimpuh	b ə r t ə l i m p u h 
bertelinga	b ə r t ə l i ŋ a 
bertelingkah	b ə r t ə l i ŋ k a h 
berteluk	b ə r t ə l u ʔ 
bertelur	b ə r t ə l u r 
bertelut	b ə r t ə l u t 
bertéma	b ə r t e m a 
bertémakan	b ə r t e m a k a n 
berteman	b ə r t ə m a n 
bertemankan	b ə r t ə m a n k a n 
bertembung	b ə r t ə m b u ŋ 
bertemin	b ə r t ə m i n 
bertempat	b ə r t ə m p a t 
bertémpél	b ə r t e m p e l 
bertémperamén	b ə r t e m p ə r a m e n 
bertempiar	b ə r t ə m p i a r 
bertempias	b ə r t ə m p i a s 
bertempik	b ə r t ə m p i ʔ 
bertempur	b ə r t ə m p u r 
bertemu	b ə r t ə m u 
bertenaga	b ə r t ə n a g a 
bertenang	b ə r t ə n a ŋ 
berténggang	b ə r t e ŋ g a ŋ 
berténggék	b ə r t e ŋ g e ʔ 
berténggér	b ə r t e ŋ g e r 
bertengkar	b ə r t ə ŋ k a r 
bertengking	b ə r t ə ŋ k i ŋ 
berténjét	b ə r t e n d ʒ e t 
bertentangan	b ə r t ə n t a ŋ a n 
bertentang	b ə r t ə n t a ŋ 
bertentu	b ə r t ə n t u 
bertenun	b ə r t ə n u n 
bertenung	b ə r t ə n u ŋ 
bertéori	b ə r t e o r i 
bertepas	b ə r t ə p a s 
bertepatan	b ə r t ə p a t a n 
bertépék	b ə r t e p e ʔ 
bertepi	b ə r t ə p i 
bertepikan	b ə r t ə p i k a n 
bertepuk	b ə r t ə p u ʔ 
bertera	b ə r t ə r a 
berterali	b ə r t ə r a l i 
berteralikan	b ə r t ə r a l i k a n 
berterap	b ə r t ə r a p 
berteras	b ə r t ə r a s 
berteraskan	b ə r t ə r a s k a n 
berterawang	b ə r t ə r a w a ŋ 
berteriak	b ə r t ə r i a ʔ 
berterima	b ə r t ə r i m a 
bertertib	b ə r t ə r t i b 
berterusan	b ə r t ə r u s a n 
berterus	b ə r t ə r u s 
bertesmak	b ə r t ə s m a ʔ 
bertetakan	b ə r t ə t a k a n 
bertetangga	b ə r t ə t a ŋ g a 
bertétésan	b ə r t e t e s a n 
bertiang	b ə r t i a ŋ 
bertiga	b ə r t i g a 
bertih	b ə r t i h 
bertimbang	b ə r t i m b a ŋ 
bertimbun	b ə r t i m b u n 
bertindak	b ə r t i n d a ʔ 
bertindih	b ə r t i n d i h 
bertindik	b ə r t i n d i ʔ 
bertingkah	b ə r t i ŋ k a h 
bertingkap	b ə r t i ŋ k a p 
bertingkat	b ə r t i ŋ k a t 
bertinju	b ə r t i n d ʒ u 
bertitah	b ə r t i t a h 
bertitik	b ə r t i t i ʔ 
bertiup	b ə r t i u p 
bertobat	b ə r t o b a t 
bertoko	b ə r t o k o 
bertolak	b ə r t o l a ʔ 
bertoleransi	b ə r t o l ə r a n s i 
bertongkat	b ə r t o ŋ k a t 
bertopéng	b ə r t o p e ŋ 
bertopéngkan	b ə r t o p e ŋ k a n 
bertopi	b ə r t o p i 
bertuah	b ə r t u a h 
bertualang	b ə r t u a l a ŋ 
bertuan	b ə r t u a n 
bertubuh	b ə r t u b u h 
bertudung	b ə r t u d u ŋ 
bertugas	b ə r t u g a s 
bertuhan	b ə r t u h a n 
bertujuan	b ə r t u d ʒ u a n 
bertujuh	b ə r t u d ʒ u h 
bertukang	b ə r t u k a ŋ 
bertukar	b ə r t u k a r 
bertulang	b ə r t u l a ŋ 
bertulis	b ə r t u l i s 
bertumbuh	b ə r t u m b u h 
bertumbuk	b ə r t u m b u ʔ 
bertumpu	b ə r t u m p u 
bertumpuk	b ə r t u m p u ʔ 
bertunang	b ə r t u n a ŋ 
bertunas	b ə r t u n a s 
berturut	b ə r t u r u t 
bertutur	b ə r t u t u r 
beruang	b ə r u a ŋ 
berubah	b ə r u b a h 
beruban	b ə r u b a n 
berucap	b ə r u t ʃ a p 
berudu	b ə r u d u 
berui	b ə r u i 
berujar	b ə r u d ʒ a r 
berujul	b ə r u d ʒ u l 
berujung	b ə r u d ʒ u ŋ 
beruk	b ə r u ʔ 
berukiran	b ə r u k i r a n 
berukir	b ə r u k i r 
berukuran	b ə r u k u r a n 
berulang	b ə r u l a ŋ 
berumah	b ə r u m a h 
berumbun	b ə r u m b u n 
berumbung	b ə r u m b u ŋ 
berumput	b ə r u m p u t 
berumur	b ə r u m u r 
berunang	b ə r u n a ŋ 
berunding	b ə r u n d i ŋ 
berundur	b ə r u n d u r 
berungut	b ə r u ŋ u t 
beruniform	b ə r u n i f o r m 
berunsur	b ə r u n s u r 
berunsurkan	b ə r u n s u r k a n 
beruntun	b ə r u n t u n 
beruntung	b ə r u n t u ŋ 
beruntus	b ə r u n t u s 
berupa	b ə r u p a 
berupaya	b ə r u p a j a 
berurat	b ə r u r a t 
berurusan	b ə r u r u s a n 
berurutan	b ə r u r u t a n 
berusaha	b ə r u s a h a 
berus	b ə r u s 
berusia	b ə r u s i a 
berutang	b ə r u t a ŋ 
bervariasi	b ə r v a r i a s i 
berwajah	b ə r w a d ʒ a h 
berwajib	b ə r w a d ʒ i b 
berwali	b ə r w a l i 
berwarganegara	b ə r w a r g a n ə g a r a 
berwari	b ə r w a r i 
berwarna	b ə r w a r n a 
berwaspada	b ə r w a s p a d a 
berwawancara	b ə r w a w a n t ʃ a r a 
berwawasan	b ə r w a w a s a n 
berwenang	b ə r w ə n a ŋ 
berwewenang	b ə r w ə w ə n a ŋ 
berwibawa	b ə r w i b a w a 
berwisata	b ə r w i s a t a 
berwujud	b ə r w u d ʒ u d 
berzakat	b ə r z a k a t 
berziarah	b ə r z i a r a h 
berzina	b ə r z i n a 
besalén	b ə s a l e n 
bésan	b e s a n 
besaran	b ə s a r a n 
besar	b ə s a r 
besarkan	b ə s a r k a n 
besarnya	b ə s a r ɲ a 
bésék	b e s e ʔ 
besel	b ə s ə l 
besengék	b ə s ə ŋ e ʔ 
beserdam	b ə s ə r d a m 
beserdawa	b ə s ə r d a w a 
beserta	b ə s ə r t a 
besét	b ə s e t 
besi	b ə s i 
besing	b ə s i ŋ 
besit	b ə s i t 
béskal	b e s k a l 
beskap	b ə s k a p 
beslahan	b ə s l a h a n 
beslah	b ə s l a h 
beslit	b ə s l i t 
bésok	b e s o ʔ 
besot	b ə s o t 
bestari	b ə s t a r i 
besték	b ə s t e ʔ 
bestélan	b ə s t e l a n 
bestél	b ə s t e l 
bestir	b ə s t i r 
bestral	b ə s t r a l 
bésuk	b e s u ʔ 
besuk	b ə s u ʔ 
besusu	b ə s u s u 
besut	b ə s u t 
béta	b e t a 
betahak	b ə t a h a ʔ 
betah	b ə t a h 
betapa	b ə t a p a 
betara	b ə t a r a 
betari	b ə t a r i 
betas	b ə t a s 
betatas	b ə t a t a s 
bét	b e t 
bet	b ə t 
beterbangan	b ə t ə r b a ŋ a n 
beterjunan	b ə t ə r d ʒ u n a n 
beternak	b ə t ə r n a ʔ 
bétét	b e t e t 
betet	b ə t ə t 
beti	b ə t i 
betik	b ə t i ʔ 
betina	b ə t i n a  
betina	b ə t i n a 
beting	b ə t i ŋ 
betis	b ə t i s 
betok	b ə t o ʔ 
beton	b ə t o n 
betonisasi	b ə t o n i s a s i 
betot	b ə t o t 
betuk	b ə t u ʔ 
betulan	b ə t u l a n 
betul	b ə t u l 
betung	b ə t u ŋ 
betutu	b ə t u t u 
béwok	b e w o ʔ 
béza	b e z a 
bhayangkara	b h a j a ŋ k a r a 
biadab	b i a d a b 
biadat	b i a d a t 
biadi	b i a d i 
biah	b i a h 
biakan	b i a k a n 
biak	b i a ʔ 
biang	b i a ŋ 
bianglala	b i a ŋ l a l a 
biaperi	b i a p ə r i 
biara	b i a r a 
biarawan	b i a r a w a n 
biarawati	b i a r a w a t i 
biar	b i a r 
biarkan	b i a r k a n 
biarlah	b i a r l a h 
biarpun	b i a r p u n 
biasa	b i a s a 
biasanya	b i a s a ɲ a 
bias	b i a s 
biat	b i a t 
biau	b i a u 
biawak	b i a w a ʔ 
biawan	b i a w a n 
biawas	b i a w a s 
biaya	b i a j a 
biayanya	b i a j a ɲ a 
bi	b i 
bibi	b i b i 
bibinda	b i b i n d a 
bibir	b i b i r 
bibirnya	b i b i r ɲ a 
bibit	b i b i t 
bibliografi	b i b l i o g r a f i 
biblioték	b i b l i o t e ʔ 
bicana	b i t ʃ a n a 
bicara	b i t ʃ a r a 
bicarakan	b i t ʃ a r a k a n 
bicokok	b i t ʃ o k o ʔ 
bicu	b i t ʃ u 
bidaah	b i d a ʔ a h 
bida	b i d a 
bidadari	b i d a d a r i 
bid’ah	b i d ʔ a h 
bidah	b i d a h 
bidai	b i d a i 
bidak	b i d a ʔ 
bidalan	b i d a l a n 
bidal	b i d a l 
bidan	b i d a n 
bidangan	b i d a ŋ a n 
bidang	b i d a ŋ 
bidara	b i d a r a 
bidar	b i d a r 
bidari	b i d a r i 
bidasan	b i d a s a n 
bidas	b i d a s 
bidikan	b i d i k a n 
bidik	b i d i ʔ 
bido	b i d o 
biduan	b i d u a n 
biduanda	b i d u a n d a 
biduanita	b i d u a n i t a 
biduk	b i d u ʔ 
bidur	b i d u r 
biduri	b i d u r i 
bigair	b i g a i r 
bigami	b i g a m i 
bigamis	b i g a m i s 
bihun	b i h u n 
bija	b i d ʒ a 
bijak	b i d ʒ a ʔ 
bijaksana	b i d ʒ a ʔ s a n a 
bijaksanawan	b i d ʒ a ʔ s a n a w a n 
bijana	b i d ʒ a n a 
bijan	b i d ʒ a n 
bijian	b i d ʒ i a n 
biji	b i d ʒ i 
bijih	b i d ʒ i h 
bikang	b i k a ŋ 
bikarbonat	b i k a r b o n a t 
bik	b i ʔ 
bikinan	b i k i n a n 
bikin	b i k i n 
bikini	b i k i n i 
bikir	b i k i r 
bikonkaf	b i k o n k a f 
bikonvéks	b i k o n v e ʔ s 
biksu	b i ʔ s u 
biksuni	b i ʔ s u n i 
biku	b i k u 
bilabial	b i l a b i a l 
bila	b i l a 
bilah	b i l a h 
bilakmata	b i l a ʔ m a t a 
bilal	b i l a l 
bilamana	b i l a m a n a 
bilamasa	b i l a m a s a 
bilangan	b i l a ŋ a n 
bilang	b i l a ŋ 
bilas	b i l a s 
bilatéral	b i l a t e r a l 
bilateral	b i l a t ə r a l 
bilau	b i l a u 
bil	b i l 
bilhak	b i l h a ʔ 
biliar	b i l i a r 
bilik	b i l i ʔ 
bilingual	b i l i ŋ u a l 
bilingualisme	b i l i ŋ u a l i s m ə 
bilion	b i l i o n 
bilis	b i l i s 
biliun	b i l i u n 
billahi	b i l l a h i 
bilur	b i l u r 
bilyét	b i l j e t 
bimbang	b i m b a ŋ 
bimbingan	b i m b i ŋ a n 
bimbing	b i m b i ŋ 
bimbitan	b i m b i t a n 
bimbit	b i m b i t 
binaan	b i n a ʔ a n 
bina	b i n a 
binal	b i n a l 
binara	b i n a r a 
binaraga	b i n a r a g a 
binaragawan	b i n a r a g a w a n 
binar	b i n a r 
binasa	b i n a s a 
binasakan	b i n a s a k a n 
binatang	b i n a t a ŋ 
binawah	b i n a w a h 
bin	b i n 
bincacak	b i n t ʃ a t ʃ a ʔ 
bincang	b i n t ʃ a ŋ 
bincu	b i n t ʃ u 
bincul	b i n t ʃ u l 
bincut	b i n t ʃ u t 
bindam	b i n d a m 
bindeng	b i n d ə ŋ 
binder	b i n d ə r 
bindu	b i n d u 
binéka	b i n e k a 
binen	b i n ə n 
binér	b i n e r 
bingas	b i ŋ a s 
bingit	b i ŋ i t 
bingka	b i ŋ k a 
bingkahan	b i ŋ k a h a n 
bingkah	b i ŋ k a h 
bingkai	b i ŋ k a i 
bingkainya	b i ŋ k a i ɲ a 
bingkas	b i ŋ k a s 
bingkatak	b i ŋ k a t a ʔ 
